50 2 204518 4 1 1 3 0 0 0 40 0 1 0
36 2 150042 13 1 5 1 0 0 0 40 0 0 0
45 2 98092 9 0 3 2 0 0 0 60 0 1 0
17 2 245918 7 2 2 1 0 0 0 12 0 1 0
59 2 146013 10 0 3 2 4064 0 0 40 0 1 0
26 2 378322 7 0 1 2 0 0 0 40 0 1 0
37 7 257295 10 0 4 2 0 1 0 75 34 1 1
19 -1 218956 10 2 -1 1 0 0 0 24 4 1 0
64 2 21174 9 0 4 2 0 0 0 40 0 1 1
33 2 185480 13 2 5 3 0 0 0 45 0 0 0
33 2 222205 9 0 1 0 0 0 0 40 0 0 1
61 2 69867 9 0 4 2 0 0 0 40 0 1 1
17 2 191260 5 2 2 1 1055 0 0 24 0 1 0
50 4 30653 14 0 9 2 2407 0 0 98 0 1 0
27 5 209109 14 2 5 1 0 0 0 35 0 1 0
30 2 70377 9 1 5 1 0 0 0 40 0 0 0
43 2 477983 9 0 6 2 0 4 0 40 0 1 0
44 2 170924 10 0 1 2 7298 0 0 40 0 1 1
35 2 190174 10 2 4 3 0 0 0 40 0 0 0
25 2 193787 10 2 0 1 0 0 0 40 0 0 0
24 2 279472 10 0 7 0 7298 0 0 48 0 0 1
22 2 34918 13 2 5 3 0 0 0 15 5 0 0
42 5 97688 10 0 1 2 5178 0 0 40 0 1 1
34 2 175413 12 1 3 5 0 4 0 45 0 0 0
60 2 173960 13 1 5 3 0 0 0 42 0 0 0
21 2 205759 9 2 6 1 0 0 0 40 0 1 0
57 6 425161 14 0 3 2 15024 0 0 40 0 1 1
41 2 220531 15 0 5 2 0 0 0 60 0 1 1
50 2 176609 10 1 2 3 0 0 0 45 0 1 0
25 2 371987 13 2 4 3 0 0 0 40 0 0 0
50 2 193884 4 0 1 2 0 0 0 40 26 1 0
36 2 200352 13 0 5 2 0 0 0 45 0 1 0
31 2 127595 9 1 5 3 0 0 0 40 0 0 0
29 5 220419 13 2 12 3 0 0 0 56 0 1 0
21 2 231931 10 2 3 1 0 0 0 45 0 1 0
27 2 248402 13 2 0 5 0 4 0 40 0 0 0
65 2 111095 9 0 10 2 0 0 0 16 0 1 0
37 7 57424 13 1 3 3 0 0 0 60 0 0 0
39 -1 157443 14 0 -1 0 3464 1 0 40 -1 0 0
24 2 278130 9 2 1 1 0 0 0 40 0 1 0
38 2 169469 9 1 3 3 0 0 0 80 0 1 0
48 2 146268 13 0 8 2 7688 0 0 40 0 1 1
21 2 153718 10 2 2 3 0 1 0 25 0 0 0
31 2 217460 9 0 10 2 0 0 0 45 0 1 1
55 2 238638 9 0 3 2 4386 0 0 40 0 1 1
24 2 303296 10 0 8 0 0 1 0 40 25 0 0
43 2 173321 9 1 8 3 0 0 0 40 0 0 0
26 2 193945 12 2 0 3 0 0 0 45 0 1 0
46 2 83082 12 2 5 3 0 0 0 33 0 0 0
35 2 193815 12 0 8 2 0 0 0 40 0 1 1
41 7 34987 10 0 9 2 0 0 0 54 0 1 1
26 2 59306 13 2 3 3 0 0 0 40 0 1 0
34 2 142897 14 0 4 2 7298 1 0 35 27 1 1
19 -1 860348 10 2 -1 1 0 4 0 25 0 0 0
36 4 205607 13 1 5 3 0 4 0 40 0 0 1
22 2 199698 10 2 3 1 0 0 0 15 0 1 0
24 2 191954 10 2 7 3 0 0 0 40 0 1 0
77 4 138714 10 0 3 2 0 0 0 40 0 1 0
22 2 399087 3 0 7 4 0 0 0 40 20 0 0
29 2 423158 10 2 0 3 0 0 0 40 0 0 0
62 2 159841 9 4 2 3 0 0 0 24 0 0 0
39 4 174308 9 0 4 2 0 0 0 40 0 1 0
43 2 50356 10 0 1 2 0 0 1485 50 0 1 0
35 2 186110 9 1 10 3 0 0 0 45 0 1 0
29 2 200381 7 2 4 3 0 0 0 40 0 0 0
76 4 174309 14 0 1 2 0 0 0 10 0 1 0
63 4 78383 9 0 9 2 0 0 0 45 0 1 0
23 -1 211601 11 2 -1 1 0 4 0 15 0 0 0
43 2 187728 10 0 5 0 0 0 1887 50 0 0 1
58 4 321171 9 0 6 2 0 0 0 40 0 1 0
66 2 127921 9 2 10 3 2050 0 0 55 0 1 0
41 2 206565 10 2 1 3 0 4 0 45 0 1 0
26 2 224563 13 2 8 3 0 0 0 40 0 1 0
47 2 178686 11 2 2 3 0 0 0 40 0 1 0
55 5 98545 6 0 8 2 0 0 0 40 0 1 0
53 2 242606 9 0 10 2 0 0 0 40 0 1 0
17 2 270942 3 2 2 4 0 0 0 48 20 1 0
30 2 94235 9 2 1 4 0 0 0 40 0 1 0
49 2 71195 14 2 5 3 0 0 0 60 0 1 0
19 2 104112 9 2 3 5 0 4 0 30 28 1 0
45 2 261192 9 0 2 2 0 4 0 40 0 1 0
26 2 94936 12 2 3 3 0 0 0 40 0 1 0
38 2 296478 11 0 1 2 7298 0 0 40 0 1 1
36 3 119272 9 0 12 2 7298 0 0 40 0 1 1
33 2 85043 9 2 9 3 0 0 0 20 0 1 0
22 3 293364 10 2 12 1 0 4 0 40 0 0 0
43 4 241895 13 2 3 3 0 0 0 42 0 1 0
67 -1 36135 7 0 -1 2 0 0 0 8 0 1 0
30 -1 151989 11 1 -1 5 0 0 0 40 0 0 0
56 2 101128 12 5 2 3 0 0 0 25 13 1 0
31 2 156464 13 2 5 1 0 0 0 25 0 1 0
33 2 117963 13 0 4 2 0 0 0 40 0 1 1
26 2 192262 9 0 2 2 0 0 0 40 0 1 0
33 2 111363 13 0 4 2 0 0 0 40 0 1 1
46 5 329752 7 0 10 2 0 0 0 30 0 1 0
59 -1 372020 13 0 -1 2 0 0 0 40 0 1 1
38 6 95432 9 0 8 2 0 0 0 40 0 1 1
65 2 161400 7 4 2 5 0 3 0 40 0 1 0
40 2 96129 11 0 0 2 0 0 0 40 0 1 1
42 2 111949 9 0 8 0 0 0 0 35 0 0 0
26 4 117125 5 0 1 2 0 0 0 40 21 1 0
36 2 348022 6 0 2 0 0 0 0 24 0 0 0
62 2 270092 14 0 5 2 0 0 0 40 0 1 1
43 2 180609 13 0 10 2 0 0 0 45 0 1 0
43 2 174575 13 1 4 3 0 0 1564 45 0 1 1
22 2 410439 9 5 3 3 0 0 0 55 0 1 0
28 2 92262 9 0 1 2 0 0 0 40 0 1 0
56 4 183081 10 0 3 2 0 0 0 45 0 1 0
22 2 362589 12 2 3 3 0 0 0 15 0 0 0
57 2 212448 13 1 4 3 0 0 0 45 0 0 1
39 2 481060 9 1 3 5 0 0 0 40 0 0 0
26 6 185885 10 2 8 5 0 0 0 15 0 0 0
17 2 89821 7 2 2 1 0 0 0 10 0 1 0
40 3 184018 11 0 7 2 0 0 0 38 0 1 1
45 2 256649 9 0 7 2 0 4 0 40 0 1 0
44 2 160323 9 2 1 3 0 4 0 40 0 1 0
20 5 350845 10 2 8 1 0 0 0 10 0 0 0
33 2 267404 9 0 1 0 0 0 0 40 0 0 0
23 2 35633 10 2 3 3 0 0 0 40 0 1 0
46 4 80914 14 1 4 3 0 0 0 30 0 1 0
38 2 172927 9 0 3 2 0 0 0 50 0 1 0
54 2 174319 9 1 10 3 0 0 0 40 0 1 0
46 2 214955 3 1 1 3 0 0 2339 45 0 0 0
25 2 344991 10 0 1 2 0 0 0 40 0 1 0
46 2 108699 10 1 3 3 0 0 0 40 0 0 0
36 5 117312 10 0 10 0 0 0 0 40 0 0 0
23 2 396099 9 2 2 3 0 0 0 25 0 0 0
29 2 134152 9 3 7 3 0 0 0 40 0 1 0
44 2 162028 10 0 8 0 0 0 2415 6 0 0 1
19 2 25429 10 2 8 1 0 0 0 16 0 0 0
19 2 232392 9 2 2 4 0 0 0 40 0 0 0
35 2 220098 9 0 2 0 0 0 0 40 0 0 1
27 2 301302 13 2 1 3 0 0 0 50 0 1 0
46 4 277946 12 3 1 3 0 0 0 40 0 1 0
34 3 98101 13 0 4 2 7688 0 0 45 -1 1 1
34 2 196164 9 2 2 3 0 0 0 35 0 0 0
44 2 115562 10 0 0 2 0 0 0 40 0 1 0
45 2 96975 10 1 6 5 0 0 0 40 0 0 0
20 -1 137300 9 2 -1 4 0 0 0 35 0 0 0
25 2 86872 13 0 4 2 0 0 0 55 0 1 1
52 7 132178 13 0 4 2 0 0 0 50 0 1 1
20 2 416103 10 2 6 1 0 0 0 40 0 1 0
28 2 108574 10 2 2 3 0 0 0 40 0 0 0
50 3 288353 13 0 12 2 0 0 0 40 0 1 1
34 2 227689 11 1 0 3 0 0 0 64 0 0 0
28 2 166481 4 0 6 2 0 3 2179 40 3 1 0
41 2 445382 14 0 4 2 0 0 1977 65 0 1 1
28 2 110145 9 0 8 2 0 0 0 40 0 1 0
46 4 317253 9 0 1 2 0 0 0 25 0 1 0
28 -1 123147 10 0 -1 0 0 0 1887 40 0 0 1
32 2 364657 10 0 4 2 0 0 0 50 0 1 0
41 5 42346 10 1 2 3 0 4 0 24 0 0 0
24 2 241951 9 2 6 5 0 4 0 40 0 0 0
33 2 118500 10 1 4 5 0 0 0 40 0 0 0
46 2 188386 16 0 4 2 15024 0 0 60 0 1 1
31 3 1033222 10 0 7 2 0 0 0 40 0 1 0
35 2 92440 8 1 1 3 0 0 0 50 0 1 1
52 2 190762 2 0 7 2 0 0 0 40 20 1 0
30 2 426017 7 2 2 1 0 0 0 19 0 0 0
34 5 243867 7 3 7 3 0 4 0 40 0 1 0
34 3 240283 9 1 10 5 0 0 0 40 0 0 0
20 2 61777 10 0 3 2 0 0 0 30 0 1 0
17 2 175024 7 2 6 1 2176 0 0 18 0 1 0
32 3 92003 13 0 4 0 0 0 0 40 0 0 1
29 2 188401 9 1 9 3 0 0 0 40 0 1 0
33 2 228528 6 2 1 5 0 0 0 35 0 0 0
25 2 133373 9 0 10 2 0 0 0 60 0 1 0
36 6 255191 14 2 5 3 0 0 1408 40 0 1 0
23 2 204653 9 2 6 3 0 0 0 72 24 1 0
63 7 222289 9 0 4 2 0 0 0 40 0 1 1
47 5 287480 14 0 5 2 0 0 0 40 0 1 0
80 -1 107762 9 4 -1 3 0 0 0 24 0 1 0
17 -1 202521 7 2 -1 1 0 0 0 40 0 1 0
40 4 204116 13 5 5 3 2174 0 0 40 0 0 0
30 2 29662 12 0 2 0 0 0 0 25 0 0 1
27 2 116358 10 2 1 1 0 1 1980 40 15 1 0
33 2 208405 14 0 5 2 0 0 0 50 0 1 1
34 5 284843 9 2 9 3 594 4 0 60 0 1 0
34 5 117018 10 2 12 3 0 0 0 40 0 0 0
23 2 81281 10 0 8 2 0 0 0 40 0 1 0
42 5 340148 10 0 8 0 0 0 0 40 0 0 0
29 2 363425 13 2 5 3 0 0 0 40 0 1 0
45 2 45857 9 1 8 3 0 0 0 28 0 0 0
24 6 191073 9 2 13 1 0 0 0 40 0 1 0
44 2 116632 10 0 5 2 0 0 0 40 0 1 1
27 2 405855 5 2 1 4 0 0 0 40 20 1 0
20 2 298227 10 2 3 3 0 0 0 35 0 1 0
44 2 290521 9 4 4 5 0 4 0 40 0 0 0
51 2 56915 9 0 1 2 0 2 0 40 0 1 0
20 2 146538 9 0 7 2 0 0 0 40 0 1 0
17 -1 258872 7 2 -1 1 0 0 0 5 0 0 0
19 2 206399 9 2 7 1 0 4 0 40 0 0 0
45 7 197332 10 0 1 2 0 0 0 55 0 1 1
60 2 245062 9 0 1 2 0 0 0 40 0 1 1
42 2 197583 12 0 4 2 0 4 0 40 -1 1 1
44 4 234885 9 0 3 0 0 0 0 40 0 0 1
40 2 72887 11 0 7 2 0 1 0 40 0 1 1
30 2 180374 9 0 4 0 0 0 0 40 0 0 0
38 2 351299 10 0 10 2 0 4 0 50 0 1 0
23 2 54012 9 0 10 2 0 0 0 60 0 1 0
32 -1 115745 10 0 -1 2 0 0 0 40 0 1 0
44 2 116632 12 2 9 1 0 0 0 40 0 1 0
54 5 288825 9 0 10 2 0 4 0 40 0 1 0
32 2 132601 13 0 5 2 0 0 0 50 0 1 0
50 2 193374 2 5 1 5 0 0 0 40 0 1 0
24 2 170070 13 2 0 3 0 0 0 20 0 0 0
37 2 126708 9 0 8 0 0 0 0 60 0 0 0
52 2 35598 9 1 10 5 0 0 0 40 0 1 0
38 2 33983 10 0 10 2 0 0 0 40 0 1 0
49 2 192776 14 0 4 2 0 0 1977 45 0 1 1
30 2 118551 13 0 0 0 0 0 0 16 0 0 1
60 2 201965 10 2 5 5 0 0 0 40 0 1 1
22 -1 139883 10 2 -1 1 0 0 0 40 0 1 0
35 2 285020 9 2 1 3 0 0 0 40 0 1 0
30 2 303990 9 2 10 3 0 0 0 60 0 1 0
67 2 49401 11 1 2 3 0 0 0 24 0 0 0
46 2 279196 13 2 1 3 0 0 0 40 0 0 0
17 2 211870 5 2 2 3 0 0 0 6 0 1 0
22 2 281432 10 2 6 1 0 0 0 30 0 1 0
